	baseMean	log2FoldChange	lfcSE	pvalue	padj
FGBKPADF_02271	1113.31648328075	0.0248912028989879	0.0498687603039281	0.140425120447895	0.709115087872629
FGBKPADF_02272	405.23640215006	0.0309183183744755	0.056402258482693	0.0764099096776986	0.56005349553931
FGBKPADF_02273	6267.17771919057	0.0109440117392186	0.0309139453241754	0.430398741836748	0.896799119350863
FGBKPADF_02274	10915.853569667	-0.0336156635175135	0.042328766652554	0.0836525791058988	0.576273322729525
FGBKPADF_02275	10752.0358646322	-0.000588691529244733	0.0320636582062324	0.966066161120835	0.997068986083689
FGBKPADF_02276	7295.61241204351	0.0047398179099055	0.0280357572899953	0.713304149053898	0.963673389692277
FGBKPADF_02277	7073.01855355676	-0.0186741722682683	0.0413188990401321	0.256678226236988	0.821196760538792
FGBKPADF_02278	6082.35837949849	-0.0102162706006764	0.0397685028338436	0.489380542911561	0.903806055240046
FGBKPADF_02279	4372.41552146644	0.0038950003607551	0.0312991538128235	0.777082191791088	0.977223340134237
FGBKPADF_02280	120.230810441169	0.0210773750794997	0.0610807851112588	0.106769519057544	0.64388467887082
FGBKPADF_02281	166.609756478628	0.0134947385572443	0.0505130749930039	0.275409340178136	0.821196760538792
FGBKPADF_02282	318.929394395735	0.00770001121709065	0.0441791585618924	0.553835666840291	0.923034808826895
FGBKPADF_02283	370.552036471174	-0.00385277377549752	0.0446211925288773	0.749080249159703	0.973222876360675
FGBKPADF_02284	69.2441786730498	0.00226387152188666	0.049785981773058	0.804838913827455	NA
FGBKPADF_02285	1599.65327201858	0.00116440206714989	0.0402980178353047	0.931438248250996	0.996194344625427
FGBKPADF_02286	631.917481854629	0.015483522963591	0.0452725823541268	0.298679115101693	0.839664763296864
FGBKPADF_02287	11.9193573445854	0.00775373986815399	0.0661028693568171	0.253482388677586	NA
FGBKPADF_02288	784.596671089218	0.00324848171026252	0.0415851749319686	0.806557721713885	0.978632206541594
FGBKPADF_02289	445.79711275272	0.0148696627816569	0.0451090454417745	0.313398293698897	0.843361111391401
FGBKPADF_02290	680.619691596842	-0.00619887565909135	0.0418585546763641	0.647741819436344	0.943597443654357
FGBKPADF_02291	62.8187407199379	-0.0004583984833482	0.0498368528656369	0.959280213666243	NA
FGBKPADF_02292	26.346024164995	-0.00053444009908027	0.0527869355202307	0.945113647577867	NA
FGBKPADF_02293	304.281473646027	0.00720396450912145	0.044776233699784	0.568445570093858	0.923034808826895
FGBKPADF_02294	5178.67961615971	0.00688818188541993	0.0307991531910476	0.615934737071673	0.940761633082099
FGBKPADF_02295	7732.9313908027	-0.0139317312426746	0.035703741441975	0.361267436106854	0.85390838189119
FGBKPADF_02296	351.452906789387	-0.00501277280357544	0.0655882366398409	0.350513328698639	0.852284592008661
FGBKPADF_02297	5352.64286410015	0.0210279200407308	0.0388347572807281	0.208473147843171	0.785876182736918
FGBKPADF_02298	13681.7018923405	0.00734186284660026	0.0329604385719365	0.605638916527601	0.939175123915891
FGBKPADF_02299	8339.62933071355	0.0124683712527206	0.0341811203833091	0.400482023795629	0.885693316588601
FGBKPADF_02300	6427.20747389253	-0.0141587863058281	0.0344187301639814	0.345973367992195	0.850973314243342
FGBKPADF_02301	2397.15002679199	-0.000840916349036225	0.0283707308823125	0.948414388227007	0.997068986083689
FGBKPADF_02302	5186.41886130679	-0.0202793129229227	0.0410885615065185	0.227563537292776	0.795284679390622
FGBKPADF_02303	41413.9271658602	-0.000165624242841556	0.0223159410274802	0.987729049292106	0.997068986083689
FGBKPADF_02304	3975.92722659185	-0.00119996888996277	0.027347498100292	0.92463656169877	0.996194344625427
FGBKPADF_02305	8143.94586486373	0.0180982459804755	0.0370285666223674	0.257751001317367	0.821196760538792
FGBKPADF_02306	5868.29721770207	-0.0109581572626067	0.0311134586365721	0.431896520167755	0.897522778175257
FGBKPADF_02307	1755.38388435071	0.00112171477856747	0.0294737356012557	0.932781387669482	0.996194344625427
FGBKPADF_02308	5000.16129915568	0.0028448270357416	0.0264156320311996	0.818015917905605	0.982056522178653
FGBKPADF_02309	1276.5306488194	-0.00379715988875072	0.0352900981678212	0.789698413416609	0.977983305209098
