	baseMean	log2FoldChange	lfcSE	pvalue	padj
FGBKPADF_02489	956.437057504113	-2.39057112620212	0.126484847452888	1.15696249628884e-80	2.36342390350138e-79
FGBKPADF_02490	4949.54284102714	-0.336664469631683	0.0686391138986166	7.91470405999348e-07	1.77811633728765e-06
FGBKPADF_02491	12485.602996915	-0.226409447628351	0.0753940450907321	0.00241128224751291	0.00403032962753845
FGBKPADF_02492	13.2279907009984	0.812681971776148	0.644394266942555	0.0566086900097927	0.077492310365737
FGBKPADF_02493	420.752341412117	1.68937915417858	0.149359117390726	4.52682695565042e-31	3.1254033493454e-30
FGBKPADF_02494	4530.3386166615	-0.7126403095526	0.0676291803917176	2.79295257977138e-26	1.66693841470391e-25
FGBKPADF_02495	1926.62203926959	-0.621504766908954	0.0965041585903298	6.91399463161522e-11	2.03718667101049e-10
FGBKPADF_02496	60.0174242420258	-0.548990491501932	0.302949384005725	0.0404561984318218	0.0567733407879993
FGBKPADF_02497	1619.51294452005	0.0354232439890563	0.0814476701999832	0.659636635116664	0.706723101646926
FGBKPADF_02498	2200.21228848942	0.103478546335628	0.0802064633842695	0.191261526342178	0.238130514889743
FGBKPADF_02499	929.37732672831	-0.0889146740839026	0.0921447845448694	0.326938403118336	0.383330441289339
FGBKPADF_02500	1993.37968328015	0.0200307033633301	0.0782237455085359	0.795575925861343	0.829509704109669
FGBKPADF_02501	20.7524379615451	-0.890260686184604	0.503831828074467	0.0187227166324082	0.0279150210738276
FGBKPADF_02502	52.145763159992	-0.837066045926846	0.349995638033976	0.00496579262537114	0.00799327220728913
FGBKPADF_02503	940.880826582338	0.728218391984204	0.127645755775064	5.27114743589431e-09	1.38524915705896e-08
FGBKPADF_02504	271.308800664452	0.468595615636845	0.169645390216942	0.00406457200062176	0.00660159788461641
FGBKPADF_02505	1946.38945919043	-0.0463712674098522	0.0832990996535044	0.572736420010095	0.626484800579632
FGBKPADF_02506	1827.27187290141	0.540839094559317	0.120569612788681	4.79059822394922e-06	1.01687952659404e-05
FGBKPADF_02507	1250.00254404727	0.359143557638131	0.106142645852237	0.000585845613504414	0.00105149735793387
FGBKPADF_02508	1725.58694207439	0.466479769784073	0.109325115402133	1.45567443183084e-05	2.95232229956276e-05
FGBKPADF_02509	3608.24218436475	0.560561616012545	0.121536958783245	2.54341359124344e-06	5.48099405225544e-06
FGBKPADF_02510	2372.18280266399	0.836767340821451	0.118979389182118	6.8423465354925e-13	2.24100986116998e-12
FGBKPADF_02511	6839.18289680449	0.501260037776553	0.0708688902670536	1.08060398114091e-12	3.51019145677166e-12
FGBKPADF_02512	1721.2154776781	2.40781992119667	0.118842331601985	2.94296439395784e-92	7.02588427304513e-91
FGBKPADF_02513	55853.1208853489	-0.732262177913924	0.0479987435978724	6.93822594452855e-53	7.90120385579501e-52
FGBKPADF_02514	3498.61630491787	-0.968347502952654	0.0987502040158034	2.31612506006933e-23	1.22058558684239e-22
FGBKPADF_02515	1640.51370693647	0.113254521186124	0.0674018913178775	0.0897203052638112	0.119356015361022
FGBKPADF_02516	380.953951590595	-0.613659164145228	0.166771523131047	0.000132282945135055	0.00025023260695476
FGBKPADF_02517	2238.68169009064	-0.0553127502717017	0.0875087514444935	0.521424041403471	0.577046488713196
FGBKPADF_02518	571.735492480401	-2.70512681065686	0.132731747820327	2.40899832106767e-93	5.89312367061184e-92
FGBKPADF_02519	134.78295619536	-0.25090325449228	0.19465183906588	0.173850076997338	0.218304136609775
FGBKPADF_02520	1407.3146861404	-0.149646880548841	0.0757355096264438	0.045579010206207	0.0635125237156112
FGBKPADF_02521	3107.67477858127	-0.964142396655361	0.0836075269779132	2.02944781118176e-31	1.4159686048791e-30
FGBKPADF_02522	27110.3032197848	-0.80589259536128	0.0753974132485827	4.32925492677443e-27	2.66410516689551e-26
FGBKPADF_02523	391.385823786114	-0.650114607127236	0.161269937827348	2.938010339944e-05	5.8450476793163e-05
FGBKPADF_02524	459.683945775839	-1.48436662899138	0.171906160697703	2.45452751181132e-19	1.09064001147837e-18
FGBKPADF_02525	510.585470755035	0.0683942914196223	0.116981904114708	0.549841492072624	0.603774406507013
FGBKPADF_02526	844.834361569001	0.0966353948895098	0.10296147889108	0.338894486957418	0.395127641015665
FGBKPADF_02527	148.281477434403	-0.126809407839402	0.211879616211869	0.524340362459331	0.579950001793561
FGBKPADF_02528	576.567732606644	-0.578498355170127	0.125667878403126	2.57047396958508e-06	5.53629801166613e-06
FGBKPADF_02529	1544.88638004849	-0.166003679653123	0.0698596296370601	0.0163746228711287	0.0246552547257914
FGBKPADF_02530	2048.14017826521	-1.26219501858397	0.110174807080161	1.51716364932047e-31	1.06794308032984e-30
FGBKPADF_02531	1305.81956710043	0.0704364189732058	0.072602653224539	0.326764028607051	0.383239374184593
FGBKPADF_02532	2089.99272516666	0.184639080866084	0.091158875358032	0.0396924309117438	0.0558399374168409
FGBKPADF_02533	65.6475643140652	0.0789673812020066	0.297635637098106	0.765517377096508	0.804067152248466
FGBKPADF_02534	3226.30423250912	-0.407359777104149	0.0672986553043356	1.13570656675742e-09	3.08909068226468e-09
FGBKPADF_02535	1337.44915131159	-0.24042152552394	0.0984694085890627	0.013066607655779	0.0200166084808088
